CID,DATE,CAR NAME,OWNERSHIP,OFFER,PRICE,TYPE,YEAR,MODE,HP,DISCOUNT,MILEAGE,FUEL,STATUS,DUPLICATE,IGNORE
829,08-03-2016 12:49,BMW_____525_d_Aut.Standheizung_Glasdach_voll_Scheckheftgepflegt,private,offer,23900,limousine,2010,automatic,204,70000,10,diesel,NA,08-03-2016 00:00,0
830,16-03-2016 17:42,Audi_A1_Sportback_Ambition_1.6_TDI_NAV_XENON_GARANTIE,private,offer,16750,Small Car,2014,manual,90,50000,2,diesel,No,16-03-2016 00:00,0
831,22-03-2016 11:52,Opel_Corsa_C_1_2_in_Top_Zustand,private,offer,2700,Small Car,2003,manual,75,125000,2,petrol,No,22-03-2016 00:00,0
832,23-03-2016 18:50,Toyota_Avensis_1.8_VVT_i_Combi__Klimautomatik,private,offer,3850,Combi,2003,manual,129,150000,7,petrol,No,23-03-2016 00:00,0
833,19-03-2016 21:45,Mercedes_Benz_GLK_350_CDI_DPF_4Matic_7G_TRONIC_SPORT_EDITION,private,offer,28500,suv,2011,automatic,231,70000,4,diesel,No,19-03-2016 00:00,0
834,30-03-2016 16:56,Opel_Insignia_Sports_Tourer_2.0_Xenon_Navi_Klima_und_vieles_mehr.,private,offer,7900,Combi,2009,manual,160,150000,0,diesel,No,30-03-2016 00:00,0
835,02-04-2016 21:46,Audi_a3_s_Line_quattro_sportback,private,offer,12800,limousine,2008,manual,170,150000,7,diesel,NA,02-04-2016 00:00,0
836,16-03-2016 23:55,Audi_a4_1.9_Diesel,private,offer,2000,Combi,2002,manual,131,5000,4,diesel,No,16-03-2016 00:00,0
837,21-03-2016 11:48,Vw_t5_multivan_sport_Edition,private,offer,12500,bus,2006,automatic,174,150000,2,diesel,Yes,21-03-2016 00:00,0
838,24-03-2016 20:59,Chevrolet_Captiva_2.2_Diesel_4WD_Autom_MwSt._ausw._7_Sitze,private,offer,15920,suv,2011,automatic,184,70000,12,diesel,No,24-03-2016 00:00,0
839,11-03-2016 23:51,Golf_IV_1_4_zu_verkaufen,private,offer,1999,Small Car,2000,manual,75,125000,2,petrol,NA,11-03-2016 00:00,0
840,08-03-2016 20:54,Seat_Leon_1.4_TSI_Style,private,offer,11700,limousine,2012,manual,125,50000,12,petrol,No,08-03-2016 00:00,0
841,12-03-2016 20:44,Renault_Twingo_1.2_Faltdach,private,offer,1400,Small Car,2004,manual,58,100000,12,petrol,No,12-03-2016 00:00,0
842,29-03-2016 15:53,Hyundai_Santa_Fe_2.2_CRDi_4WD_CPF_Automatik_Premium,private,offer,19900,suv,2012,automatic,197,125000,1,diesel,No,29-03-2016 00:00,0
843,07-03-2016 18:57,Kia_Picanto,private,offer,1600,Small Car,2005,manual,0,150000,4,petrol,NA,07-03-2016 00:00,0
844,01-04-2016 09:55,Traumauto_VW_EOS_weiss_mit_schwarzem_Leder,private,offer,11111,cabrio,2009,manual,122,90000,3,petrol,NA,01-04-2016 00:00,0
845,30-03-2016 23:55,BMW_320i_touring,private,offer,3150,Combi,2002,manual,170,150000,7,petrol,No,30-03-2016 00:00,0
846,21-03-2016 19:49,Seat_Leon_Sport_auch_tausch_mit_kleinem_Wagen,private,offer,1600,limousine,2000,manual,126,150000,9,petrol,No,21-03-2016 00:00,0
847,08-03-2016 17:56,VW_PASSAT_TDI,private,offer,9300,limousine,2007,manual,170,150000,10,NA,No,08-03-2016 00:00,0
848,01-04-2016 15:50,Volkswagen_Passat_CC_3.6_V6_4Motion_DSG,private,offer,14400,coupe,2008,automatic,299,125000,8,petrol,No,01-04-2016 00:00,0
849,05-03-2016 16:45,Volkswagen_Polo_1.4,private,offer,2000,Small Car,2003,manual,75,125000,1,petrol,No,05-03-2016 00:00,0
850,12-03-2016 15:43,Volkswagen_Eos_1.4_TSI,private,offer,12700,cabrio,2009,manual,122,90000,1,petrol,No,12-03-2016 00:00,0
851,27-03-2016 14:49,Opel_Corsa_1.2_16V_Njoy!2.Hand!91TKM!Klima!Alu!Top!,private,offer,2990,Small Car,2003,manual,75,100000,7,petrol,No,27-03-2016 00:00,0
852,02-04-2016 15:51,Skoda_Fabia_1.2_HTP_Combi_Cool_Edition,private,offer,3900,Combi,2007,manual,64,125000,7,petrol,No,02-04-2016 00:00,0
853,06-03-2016 16:52,Honda_S_2000,private,offer,10750,cabrio,2002,manual,241,125000,7,petrol,Yes,06-03-2016 00:00,0
854,17-03-2016 17:25,Volkswagen_Golf_Variant_2.0_TDI_Comfortline,private,offer,4500,Combi,2009,manual,140,150000,1,diesel,No,17-03-2016 00:00,0
855,26-03-2016 15:48,Kleines_Raumwunder_m_elektr_Schiebetueren_Peugeot_1007_Hdi_Filou,private,offer,2900,Small Car,2005,manual,68,150000,9,diesel,No,26-03-2016 00:00,0
856,08-03-2016 17:58,Ford_Fiesta_1.4_Viva__Standheizung_,private,offer,2540,Small Car,2004,manual,80,100000,4,petrol,No,08-03-2016 00:00,0
857,30-03-2016 07:53,VW_Polo_Goal,private,offer,4300,Small Car,2006,manual,54,125000,7,petrol,No,30-03-2016 00:00,0
858,27-03-2016 14:48,Mercedes_Benz_E500_E63_AMG_Avantgarde,private,offer,10490,limousine,2003,automatic,306,150000,2,petrol,No,27-03-2016 00:00,0
859,17-03-2016 12:25,Smart_Fourtwo_SONDERMODELL_Schiebedach,private,offer,1450,Small Car,2002,NA,61,150000,6,petrol,NA,17-03-2016 00:00,0
860,02-04-2016 20:39,Toyota_Yaris_sucht_neues_zuhause,private,offer,5200,Small Car,2007,manual,87,125000,4,petrol,No,02-04-2016 00:00,0
861,10-03-2016 15:56,Ford_Ka_1_3_Luxus_Austattung__Mit_neuen_TÜV_und_einen_Top_Zustand,private,offer,1550,Small Car,2001,manual,60,150000,11,petrol,No,10-03-2016 00:00,0
862,27-03-2016 21:51,Volvo_V50_2.0D_DPF_Momentum,private,offer,3000,Combi,2006,manual,136,150000,2,diesel,No,27-03-2016 00:00,0
863,24-03-2016 21:57,Mercedes_Benz_S63_Facelift_AMG_S350_7GTronic,private,offer,21000,limousine,2006,automatic,272,150000,1,petrol,No,24-03-2016 00:00,0
864,08-03-2016 19:52,Mercedes_Benz_C_200_CDI_Classic,private,offer,2700,limousine,2001,manual,125,150000,10,diesel,NA,08-03-2016 00:00,0
865,17-03-2016 00:39,Mercedes_Benz_SLK_200_Kompressor_Automatik,private,offer,8900,cabrio,2004,automatic,163,150000,4,petrol,No,16-03-2016 00:00,0
866,02-04-2016 12:56,Opel_Corsa_1.2_16V_ecoFLEX_150_Jahre_Opel,private,offer,7000,Small Car,2012,manual,69,30000,10,petrol,Yes,02-04-2016 00:00,0
867,03-04-2016 17:57,VW_Passat_1_9_TDI,private,offer,1900,Combi,2003,manual,101,150000,11,diesel,No,03-04-2016 00:00,0
868,24-03-2016 13:54,Skoda_Octavia_2.0_Combi,private,offer,2950,Combi,2004,automatic,116,150000,6,petrol,Yes,24-03-2016 00:00,0
869,25-03-2016 22:53,Audi_Q5_Quattro_TOP_GEPFLEGT!_8_Fach_bereift!_TÜV_neu,private,offer,18300,limousine,2010,manual,179,125000,9,petrol,No,25-03-2016 00:00,0
870,24-03-2016 15:25,Mazda_MX5_8Fach_+_HARDTOP_&_TÜV_05/17,private,offer,1900,cabrio,2000,manual,110,150000,9,petrol,No,24-03-2016 00:00,0
871,12-03-2016 18:47,Mercedes_Benz_C_230_Kompressor_Sport_Kaum_Rost,private,offer,2150,limousine,2000,manual,193,150000,1,petrol,No,12-03-2016 00:00,0
872,14-03-2016 13:58,Seat_Ibiza_SC_1.2_12V_Style_Viva_8fachBereifung_Klima,private,offer,7599,Small Car,2012,manual,69,70000,8,petrol,No,14-03-2016 00:00,0
873,22-03-2016 05:36,Bmw_325ci_Cabrio_SMG,private,offer,6750,cabrio,2003,automatic,191,150000,11,petrol,NA,22-03-2016 00:00,0
874,22-03-2016 18:31,Mercedes_Benz_C_220_T_CDI_Classic.Tuev_neu_Gruene_plaket,private,offer,2800,Combi,2002,manual,143,150000,7,diesel,No,22-03-2016 00:00,0
875,23-03-2016 08:52,Seat_Ibiza_Super_Zustand,private,offer,3550,Small Car,2007,manual,86,150000,1,petrol,No,23-03-2016 00:00,0
876,07-03-2016 11:53,Volkswagen_Passat_Variant_2.0_TDI_DPF_DSG_Trendline_USB,private,offer,7940,Combi,2010,automatic,140,150000,1,diesel,No,07-03-2016 00:00,0
877,22-03-2016 15:46,Audi_TT_Coupe_1.8_T,private,offer,5499,coupe,2000,manual,179,150000,4,petrol,No,22-03-2016 00:00,0
878,05-04-2016 08:36,Volkswagen_Golf_1.4,private,offer,1500,limousine,2004,manual,75,150000,4,petrol,Yes,05-04-2016 00:00,0
879,03-04-2016 19:50,Citroën_C3_1.6_Senso_Drive_Exclusive,private,offer,1200,Small Car,2003,manual,109,150000,3,petrol,Yes,03-04-2016 00:00,0
880,08-03-2016 21:38,Ford_Focus_Turnier_1.6_TDCi_DPF_Trend,private,offer,13700,Combi,2013,manual,116,90000,10,diesel,No,08-03-2016 00:00,0
881,05-03-2016 15:53,VW_Fox__TÜV_neu_ABS__Scheckheft_gepflegt__Radio/CD,private,offer,2950,Small Car,2007,manual,54,150000,4,petrol,No,05-03-2016 00:00,0
882,08-03-2016 01:58,BMW_525i_Edition_Exclusive,private,offer,3000,limousine,2002,manual,192,150000,10,petrol,No,08-03-2016 00:00,0
883,30-03-2016 08:36,Volkswagen_Touareg_4.2_V8_EXCLUSIVE_ACC__LUFT__VW_GARANTIE_,private,offer,29899,suv,2010,automatic,340,150000,7,diesel,No,30-03-2016 00:00,0
884,23-03-2016 20:58,Ford_Mustang_Cabrio_Premium_Prins_Autogasanlage_Top,private,offer,18199,cabrio,2010,automatic,213,125000,7,lpg,No,23-03-2016 00:00,0
885,23-03-2016 06:36,BMW_X5_Vollausstattung_Automatik_Diesel_Sportpaket,private,offer,11900,suv,2006,automatic,218,150000,6,diesel,No,23-03-2016 00:00,0
886,19-03-2016 09:48,Skoda_Octavia_Combi_2.0_TDI_DPF_Scout_4x4,private,offer,5500,Combi,2008,manual,140,150000,5,diesel,No,19-03-2016 00:00,0
887,18-03-2016 18:37,Peugeot_206_CC_110_Quiksilver,private,offer,3490,cabrio,2006,manual,109,125000,3,petrol,No,18-03-2016 00:00,0
888,01-04-2016 15:52,VW_Caddy_nur_heute_zum_verkauf_ab_morgen_steht_der_beim_Haendler,private,offer,1800,Other,2001,manual,0,60000,10,NA,Yes,01-04-2016 00:00,0
889,05-03-2016 22:36,Smart_ForTwo,private,offer,4700,Small Car,2008,NA,71,60000,12,petrol,No,05-03-2016 00:00,0
890,02-04-2016 12:47,Audi_A4_Avant_2.0_TDI_DPF,private,offer,11999,Combi,2009,manual,143,150000,8,diesel,No,02-04-2016 00:00,0
891,19-03-2016 11:54,BMW_318_top_Zustand,private,offer,5900,limousine,2004,manual,143,125000,11,petrol,No,19-03-2016 00:00,0
892,10-03-2016 00:37,Smart_&Plattformanhaenger,private,offer,2200,Small Car,2000,automatic,54,90000,7,petrol,No,09-03-2016 00:00,0
893,01-04-2016 20:54,Ford_Mondeo_2.5_Titanium_S,private,offer,12500,limousine,2009,manual,220,125000,9,petrol,No,01-04-2016 00:00,0
894,26-03-2016 02:01,BMW_325i,private,offer,5900,limousine,2003,manual,192,150000,6,petrol,No,26-03-2016 00:00,0
895,13-03-2016 17:51,Toyota_Avensis_Executive_2009_Euro_5,private,offer,7990,Combi,2009,manual,126,150000,8,diesel,No,13-03-2016 00:00,0
896,25-03-2016 21:52,Renault_Trafic_2.0_dCi_115_L2H1____9_Sitze___Mwst_auswei,private,offer,12500,bus,2010,manual,116,80000,8,diesel,No,25-03-2016 00:00,0
897,06-03-2016 15:48,BMW_Z4_roadster_3.0i___Voll__M_Paket__Top_Zustand,private,offer,11500,cabrio,2003,manual,231,150000,3,petrol,No,06-03-2016 00:00,0
898,11-03-2016 23:36,Volvo_V70_Kombi,private,offer,1875,Combi,2000,automatic,162,150000,9,petrol,NA,11-03-2016 00:00,0
899,11-03-2016 18:00,BMW_330i,private,offer,9400,limousine,2001,automatic,231,100000,11,petrol,No,11-03-2016 00:00,0
900,15-03-2016 21:46,BMW_320i,private,offer,2500,limousine,2001,manual,170,150000,10,petrol,No,15-03-2016 00:00,0
901,28-03-2016 23:55,Citroën_C1_1.0_Advance__5_Tuerer__8_fach_bereift,private,offer,2990,Small Car,2007,manual,68,80000,8,petrol,No,28-03-2016 00:00,0
902,12-03-2016 22:50,Peugeot_206,private,offer,1050,Small Car,2001,manual,0,150000,12,petrol,Yes,12-03-2016 00:00,0
903,11-03-2016 13:55,Hyundai_Sonata__super_Zustand_!,private,offer,2600,limousine,2004,manual,131,100000,1,petrol,No,11-03-2016 00:00,0
904,13-03-2016 08:25,VW_Golf_5_1.6_FSI_116Ps_Tuev_11/2017_Rot,private,offer,5400,limousine,2004,manual,116,100000,9,petrol,NA,13-03-2016 00:00,0
905,27-03-2016 16:38,Land_Rover_Freelander_1.8i,private,offer,2440,suv,2001,manual,117,150000,3,petrol,No,27-03-2016 00:00,0
906,16-03-2016 16:52,Skoda_Octavia_Combi_1.8_TSI_DSG_Elegance,private,offer,12450,Combi,2009,automatic,160,60000,3,petrol,No,16-03-2016 00:00,0
907,03-04-2016 15:51,Volkswagen_Golf_1.4_Edition,private,offer,1900,limousine,2001,manual,75,150000,2,petrol,No,03-04-2016 00:00,0
908,28-03-2016 18:25,Renault_Megane_Garndtour__Diesel_Kombi,private,offer,1200,Combi,2003,manual,120,150000,11,diesel,No,28-03-2016 00:00,0
909,28-03-2016 18:48,Volkswagen_Touran_Highline_DSG,private,offer,23222,bus,2014,automatic,140,10000,7,petrol,No,28-03-2016 00:00,0
910,13-03-2016 11:36,Volkswagen_Polo_1.2_TSI_MATCH,private,offer,11999,Small Car,2012,manual,90,50000,4,petrol,No,13-03-2016 00:00,0
911,24-03-2016 18:50,BMW_318i_touring,private,offer,3299,Combi,2002,manual,143,150000,9,petrol,No,24-03-2016 00:00,0
912,03-04-2016 16:50,Ford_Focus_2.0_16V_Ghia,private,offer,8250,limousine,2010,manual,145,100000,4,petrol,No,03-04-2016 00:00,0
913,09-03-2016 20:49,Audi_A4_2.5_TDI,private,offer,4600,limousine,2003,manual,163,150000,9,diesel,No,09-03-2016 00:00,0
914,27-03-2016 14:53,BMW_316i,private,offer,1500,coupe,2000,manual,102,150000,4,petrol,No,27-03-2016 00:00,0
915,17-03-2016 16:37,Kia_Rio_1.4_Dream_Team_Edition,private,offer,11750,Small Car,2014,manual,109,150000,12,petrol,No,17-03-2016 00:00,0
916,22-03-2016 16:48,Volkswagen_Golf_1.4_TSI_DSG,private,offer,11000,limousine,2009,automatic,160,100000,6,petrol,No,22-03-2016 00:00,0
917,15-03-2016 23:06,Mercedes_Benz_Cls_63_AMG,private,offer,20000,limousine,2008,automatic,350,150000,9,diesel,No,15-03-2016 00:00,0
918,22-03-2016 16:54,BMW_525i_Aut.,private,offer,14990,limousine,2005,automatic,218,100000,10,petrol,No,22-03-2016 00:00,0
919,07-03-2016 07:59,Mitsubishi_Pajero_Pinin,private,offer,3450,suv,2000,automatic,120,150000,4,petrol,No,07-03-2016 00:00,0
920,09-03-2016 21:54,Smart_Fortwo__Coupe__CDI__Passion,private,offer,5400,Small Car,2009,automatic,45,60000,9,diesel,No,09-03-2016 00:00,0
921,24-03-2016 12:55,Opel_Corsa_1.2_16V,private,offer,2890,Small Car,2002,manual,75,150000,4,petrol,No,24-03-2016 00:00,0
922,15-03-2016 01:00,Toyota_Corolla_Verso_2.2_D_CAT_Executive,private,offer,5100,bus,2006,manual,177,150000,11,diesel,Yes,14-03-2016 00:00,0
923,25-03-2016 15:56,BMW_530d_Aut.,private,offer,22850,limousine,2011,automatic,245,150000,1,diesel,No,25-03-2016 00:00,0
924,02-04-2016 21:40,Volkswagen_Passat_Variant_2.0_TDI_Comfortline,private,offer,5650,Combi,2008,manual,140,150000,1,diesel,No,02-04-2016 00:00,0
925,07-03-2016 21:37,Renault_Twingo_1.2_16V_Expression_Automatik,private,offer,4900,Small Car,2009,automatic,76,60000,8,petrol,No,07-03-2016 00:00,0
926,26-03-2016 13:55,Schwarzer_Golf_1.4_Goal,private,offer,5800,limousine,2006,manual,80,125000,4,petrol,NA,26-03-2016 00:00,0
927,28-03-2016 12:59,Audi_A6_3.0_TDI_DPF_multitronic/_Leder/Navi/Xenon/PDC,private,offer,28490,limousine,2011,automatic,204,70000,11,diesel,No,28-03-2016 00:00,0
928,19-03-2016 21:52,Opel_Astra_GTC_2.0_Turbo__Navi__8_x_Alur.__HU_neu,private,offer,5450,limousine,2005,manual,200,150000,1,petrol,No,19-03-2016 00:00,0
929,03-04-2016 11:43,Bmw_320__M3_Optik__,private,offer,5000,coupe,2000,manual,150,150000,1,petrol,NA,03-04-2016 00:00,0
930,30-03-2016 23:36,Renault_Megane_TCe_250_Coupe_Renault_Sport,private,offer,14990,coupe,2011,manual,250,60000,9,petrol,No,30-03-2016 00:00,0
931,06-03-2016 20:48,Golf_4_1.9_TDI_Gruen_Umweltplakette,private,offer,4390,NA,2005,manual,101,150000,12,diesel,NA,06-03-2016 00:00,0
932,15-03-2016 18:53,VW_T5_Multivan_2.5_TDI___AHK___Standheizung____TOP_ZUSTAND!!!,private,offer,15990,bus,2004,manual,174,150000,6,diesel,No,15-03-2016 00:00,0
933,25-03-2016 19:44,VW_Golf_V_Trendline,private,offer,3333,limousine,2005,manual,75,150000,5,petrol,Yes,25-03-2016 00:00,0
934,11-03-2016 10:40,Mercedes_Benz_GLK_220_CDI_DPF_4Matic_BlueEFFICIENCY_7G_TRONIC,private,offer,22000,suv,2010,automatic,170,60000,8,diesel,No,11-03-2016 00:00,0
935,08-03-2016 14:51,Vw_polo_6n2_Tuev_05/16_tdi_gti_16v_vr6,private,offer,1250,Small Car,2001,manual,75,150000,4,diesel,No,08-03-2016 00:00,0
936,01-04-2016 21:44,Alfa_Romeo_156_2.0_Twin_Spark_/_TOP_Zustand_/Klima__No_Passat_A4_,private,offer,1199,limousine,2000,manual,155,150000,5,petrol,NA,01-04-2016 00:00,0
937,30-03-2016 00:58,Volkswagen_Eos_1.4_TSI,private,offer,15990,cabrio,2011,manual,122,40000,7,petrol,No,29-03-2016 00:00,0
938,24-03-2016 19:54,Skoda_Roomster_1.2_12V_HTP_LPG_AutoGas,private,offer,5450,Combi,2009,manual,69,150000,7,lpg,No,24-03-2016 00:00,0
939,04-04-2016 07:58,Volkswagen_Touran_2.0_TDI_Trendline_7_Sitz_Voll_Scheckheft_Euro_4,private,offer,4900,bus,2006,manual,140,150000,9,diesel,No,04-04-2016 00:00,0
940,10-03-2016 16:56,Touran_2.0_TDI_Highline,private,offer,2800,Combi,2005,NA,0,150000,11,diesel,No,10-03-2016 00:00,0
941,05-04-2016 15:06,Peugeot_308_120_VTi,private,offer,4900,limousine,2011,manual,120,125000,10,petrol,No,05-04-2016 00:00,0
942,05-04-2016 14:06,Mercedes_Benz_E_220_T_CDI_Classic,private,offer,2100,Combi,2001,automatic,143,150000,5,diesel,Yes,05-04-2016 00:00,0
943,15-03-2016 23:55,Audi_A8L_Langversion_Sonderaustattung,private,offer,8599,limousine,2003,automatic,275,150000,10,diesel,No,15-03-2016 00:00,0
944,05-04-2016 01:47,Dacia_Logan_MCV_1.6_16V,private,offer,2200,Combi,2008,manual,105,150000,3,lpg,No,04-04-2016 00:00,0
945,07-03-2016 19:48,Fiat_Grande_Punto_1.3_Multijet_16V_Dynamic,private,offer,4000,Small Car,2009,manual,75,150000,3,diesel,No,07-03-2016 00:00,0
946,17-03-2016 19:50,Golf_5_2.0_TDI_mit_turboschaden,private,offer,3500,limousine,2005,automatic,170,150000,2,diesel,Yes,17-03-2016 00:00,0
947,10-03-2016 07:53,Opel_Meriva_1.6_16V,private,offer,3200,bus,2004,manual,101,90000,2,petrol,No,10-03-2016 00:00,0
948,27-03-2016 21:43,Opel_Corsa_C,private,offer,2290,Small Car,2001,manual,57,150000,9,petrol,NA,27-03-2016 00:00,0
949,23-03-2016 13:46,Bmw_318i_e46_lueckenlos_Scheckheft_gepflegt_bei_Bmw,private,offer,2800,limousine,2000,manual,118,20000,1,petrol,No,23-03-2016 00:00,0
950,20-03-2016 11:59,Audi_A4_2.0_Tuev11_16,private,offer,3100,limousine,2000,NA,131,150000,11,NA,No,20-03-2016 00:00,0
951,21-03-2016 01:37,Citroën_C5_2.0_16V_Aut.,private,offer,2500,limousine,2006,automatic,140,150000,7,diesel,No,21-03-2016 00:00,0
952,13-03-2016 18:42,Mercedes_Benz_Ml_400_CDI_Final_Edition,private,offer,4950,suv,2002,automatic,250,150000,9,diesel,No,13-03-2016 00:00,0
953,08-03-2016 10:50,Seat_Alhambra_1.9_TDI,private,offer,2450,bus,2002,manual,116,150000,12,diesel,No,08-03-2016 00:00,0
954,02-04-2016 18:53,Jaguar_X_Type_Executive_3.0_V6_231_PS/_TÜV_10_16_/Scheckheft_/TOP,private,offer,4290,limousine,2001,automatic,231,150000,11,petrol,No,02-04-2016 00:00,0
955,24-03-2016 08:54,Audi_A3_in_liebe_Haende_abzugeben,private,offer,8500,Combi,2006,manual,115,125000,10,petrol,NA,24-03-2016 00:00,0
956,20-03-2016 13:55,Peugeot_308_SW_Tendance_120_VTI__Top_Kombi_Zweitwagen,private,offer,6450,Combi,2008,manual,120,100000,4,petrol,No,20-03-2016 00:00,0
957,23-03-2016 14:45,MINI_Mini_Cooper_Cabrio,private,offer,15999,cabrio,2012,manual,122,70000,6,petrol,No,23-03-2016 00:00,0
958,13-03-2016 19:48,Dacia_Duster_4x2_Prestige_SCHNÄPPCHEN!!,private,offer,7800,suv,2011,manual,107,100000,12,diesel,No,13-03-2016 00:00,0
959,14-03-2016 22:52,Fiat_Scudo_L2__5_Si.__Panorama_Executive,private,offer,16900,Combi,2013,manual,163,60000,3,diesel,No,14-03-2016 00:00,0
960,18-03-2016 23:06,DAIHATSU__CUORE__TOYOTA__MINI__KLEINWAGEN__STADTAUTO__GRÜN,private,offer,1200,Small Car,2002,manual,56,150000,2,petrol,NA,18-03-2016 00:00,0
961,01-04-2016 07:36,Mercedes_Benz_C_180,private,offer,3500,limousine,2001,manual,129,150000,10,petrol,No,01-04-2016 00:00,0
962,04-04-2016 22:54,Audi_A4_2.0_Autogas__LPG_,private,offer,2750,limousine,2001,manual,131,150000,11,lpg,No,04-04-2016 00:00,0
963,19-03-2016 07:36,Mercedes_Benz_S_320_CDI,private,offer,3999,limousine,2002,automatic,197,150000,8,diesel,No,19-03-2016 00:00,0
964,31-03-2016 23:51,Honda_Accord_Tourer_2.2i_DTEC_Automatik_Executive,private,offer,10600,Combi,2009,automatic,150,150000,7,diesel,No,31-03-2016 00:00,0
965,02-04-2016 23:50,Renault_Megane_1.4_Authentique,private,offer,1750,limousine,2003,manual,82,100000,11,petrol,No,02-04-2016 00:00,0
966,15-03-2016 23:53,Peugeot_307_SW_7sitzer_zum_Top_Preis_TÜV_HU_Neu,private,offer,3000,Combi,2005,manual,109,5000,5,diesel,No,15-03-2016 00:00,0
967,21-03-2016 09:51,Volkswagen_Sharan_1.9_TDI_Comfortline_Family,private,offer,4490,bus,2001,manual,116,150000,2,diesel,No,21-03-2016 00:00,0
968,15-03-2016 09:51,Ford_Focus_C_MAX_1.8,private,offer,3790,bus,2006,manual,125,150000,7,petrol,No,15-03-2016 00:00,0
969,21-03-2016 22:36,VW_Passat_2_0TDI_R_Line_Edition,private,offer,14900,Combi,2009,manual,170,100000,5,NA,No,21-03-2016 00:00,0
970,03-04-2016 21:57,Volkswagen_Touareg_3.0_V6_TDI_DPF__R_Line__Luftfwk,private,offer,18250,suv,2008,manual,239,150000,9,diesel,No,03-04-2016 00:00,0
971,20-03-2016 14:54,Gepflegter_Opel_Astra_J_mit_der_Ausstattunglinie_Design_Edition,private,offer,8400,limousine,2011,manual,120,70000,11,petrol,No,20-03-2016 00:00,0
972,28-03-2016 13:38,Opel_Corsa_1.2_16V_ecoFlex,private,offer,5300,Small Car,2010,NA,0,80000,6,petrol,NA,28-03-2016 00:00,0
973,14-03-2016 15:36,Audi_A4_Avant_2.7_TDI_DPF_Ambiente,private,offer,9300,Combi,2008,manual,190,150000,8,diesel,No,14-03-2016 00:00,0
974,26-03-2016 14:38,Volkswagen_Passat_Variant_1.6_Edition,private,offer,1099,Combi,2000,manual,101,150000,3,petrol,No,26-03-2016 00:00,0
975,26-03-2016 23:57,BMW_530d_Aut_Head_Up_Display_Xenon_SCHECKHEFT,private,offer,10350,limousine,2004,manual,218,150000,4,diesel,No,26-03-2016 00:00,0
976,31-03-2016 21:52,Volkswagen_Golf_2.0_TDI_Individual,private,offer,6500,limousine,2005,manual,140,150000,11,diesel,No,31-03-2016 00:00,0
977,10-03-2016 09:49,Mercedes__ML__320_LPG____RHD____Anhaengerzug___3_5_t____Leder_,private,offer,2450,suv,2000,automatic,218,150000,5,lpg,Yes,10-03-2016 00:00,0
978,17-03-2016 11:54,Ford_Fiesta_1.3_Viva,private,offer,2800,Small Car,2004,manual,69,100000,5,petrol,No,17-03-2016 00:00,0
979,20-03-2016 21:53,Verkaufe_VW_POLO,private,offer,3500,Small Car,2005,manual,55,150000,0,petrol,NA,20-03-2016 00:00,0
980,17-03-2016 23:55,BMW_525d_Touring,private,offer,11000,Combi,2004,manual,177,150000,9,diesel,No,17-03-2016 00:00,0
981,13-03-2016 11:42,Touran_7sitzer_automatik_diesel,private,offer,4950,NA,2005,automatic,0,150000,10,diesel,NA,13-03-2016 00:00,0
982,02-04-2016 17:39,Mercedes_Benz_E_200_T_Kompr._Avantgarde+SHD+AHK+Navi+SHZ+Xenon,private,offer,14900,Combi,2007,manual,184,80000,12,petrol,No,02-04-2016 00:00,0
983,30-03-2016 21:44,Ford_Fiesta,private,offer,1400,Small Car,2001,manual,50,125000,9,petrol,No,30-03-2016 00:00,0
984,10-03-2016 21:49,Volkswagen_Touran,private,offer,6990,bus,2004,manual,140,150000,9,diesel,NA,19-02-2016 00:00,0
985,15-03-2016 12:50,Opel_Vectra_1.9_CDTI_DPF_Automatik,private,offer,4200,limousine,2005,automatic,150,125000,6,diesel,No,15-03-2016 00:00,0
986,18-03-2016 13:49,Ich_verkaufe_mein_schicken_skoda_superb,private,offer,2900,limousine,2003,automatic,0,150000,8,diesel,NA,18-03-2016 00:00,0
987,05-03-2016 19:49,Volkswagen_Polo_1.6_Black/Silver_Edition,private,offer,6700,Small Car,2008,manual,105,100000,6,petrol,No,05-03-2016 00:00,0
988,17-03-2016 16:53,Golf_4_Tdi_101PS_pumpe_duese,private,offer,1500,limousine,2002,manual,101,150000,12,diesel,No,17-03-2016 00:00,0
989,26-03-2016 18:41,Passat_Lim._Highline,private,offer,14900,limousine,2011,manual,211,50000,3,petrol,NA,26-03-2016 00:00,0
990,03-04-2016 20:57,Audi_TT_3.2_Quattro_8n_Dsg_H&r_Gewindefahrwerk_Oz_R32_Vr6,private,offer,8750,NA,2016,automatic,250,150000,8,petrol,NA,03-04-2016 00:00,0
991,23-03-2016 15:54,Passat_3BG_1_9TDI._Xenon._Klima._TÜV11/2017_Kombi_131P/S_2_Hand._,private,offer,3999,Combi,2004,automatic,131,150000,5,diesel,No,23-03-2016 00:00,0
992,18-03-2016 15:43,Renault_Twingo_*SERVO*_KLIMA*,private,offer,1390,Small Car,2003,manual,58,100000,8,petrol,NA,18-03-2016 00:00,0
993,10-03-2016 17:53,BMW_325i_Touring__Navigation__Bi_Xenon,private,offer,13499,Combi,2009,manual,218,150000,2,petrol,No,10-03-2016 00:00,0
994,07-03-2016 11:56,AUTO____BJ_1998,private,offer,6000,NA,2000,manual,0,150000,0,diesel,No,07-03-2016 00:00,0
